Direction,Model,Split,Seed,LGBM_OA,Scratch_OA,Scratch_AA,Scratch_F1,FT_OA,FT_AA,FT_F1,TransferGain,Scratch_TrainTime,Scratch_InfTime,FT_TrainTime,FT_InfTime,VRAM_MB,RAM_MB,Scratch_Class_0_AA,FT_Class_0_AA,Scratch_Class_1_AA,FT_Class_1_AA,Scratch_Class_2_AA,FT_Class_2_AA
Indian Pines -> Local,ViT,0.01,48,0.6377335744424352,0.3604581072935503,0.442487270073477,0.31650303129619356,0.7245328511151296,0.7252806345365329,0.7238961387662944,0.3640747438215792,54.56608819961548,2.107431411743164,64.35303378105164,2.1500823497772217,636.51708984375,8716.58203125,0.0,0.6972431077694236,0.9393939393939394,0.7238095238095238,0.3880678708264915,0.7547892720306514
Indian Pines -> Local,HybridSN,0.01,49,0.6148282097649186,0.38115330520393814,0.4623409795823589,0.3327395142909539,0.3654812135824794,0.42019206846793056,0.3042092556154255,-0.015672091621458717,48.575783252716064,2.7988016605377197,40.59782147407532,2.8046183586120605,544.369140625,8716.58203125,0.0,0.0,0.948051948051948,0.7203463203463204,0.4389709906951286,0.5402298850574713
Indian Pines -> Local,SpectralFormer-inspired,0.01,49,0.6148282097649186,0.2320675105485232,0.3333333333333333,0.12557077625570776,0.6849507735583685,0.7046562767070935,0.6841130586559276,0.4528832630098453,8.786510944366455,0.789118766784668,26.011152505874634,0.7893226146697998,109.8671875,8716.58203125,0.0,0.5022556390977444,1.0,0.8,0.0,0.8117131910235359
Indian Pines -> Local,ViT,0.01,49,0.6148282097649186,0.3578460920233072,0.4386293144913835,0.3143506108995529,0.7450271247739603,0.7639265352513992,0.7556946356090203,0.3871810327506531,40.42264175415039,2.1086223125457764,71.08890342712402,2.1137564182281494,636.51708984375,8716.58203125,0.0,0.649624060150376,0.9272727272727272,0.8753246753246753,0.3886152162014231,0.7668308702791461
Indian Pines -> Local,HybridSN,0.01,50,0.6224633313240908,0.6986136226642555,0.7370067453552028,0.6991808742431148,0.5432991762105687,0.5956919466901318,0.5074180962998193,-0.15531444645368686,97.64752197265625,2.8192484378814697,92.8181586265564,2.8360798358917236,544.369140625,8660.64453125,0.5719298245614035,0.13784461152882205,0.9800865800865801,0.8692640692640693,0.6590038314176245,0.7799671592775042
Indian Pines -> Local,SpectralFormer-inspired,0.01,50,0.6224633313240908,0.4046614426361262,0.4073559028186977,0.3220601659623193,0.665862969660438,0.6835874080883156,0.6590628366906807,0.2612015270243118,8.620818614959717,0.789508581161499,25.865455627441406,0.7519950866699219,109.8671875,8671.61328125,0.706766917293233,0.47869674185463656,0.5021645021645021,0.7636363636363637,0.013136288998357963,0.8084291187739464
Indian Pines -> Local,ViT,0.01,50,0.6224633313240908,0.4008438818565401,0.3333333333333333,0.19076305220883535,0.7850110508338356,0.7951398873358947,0.7907114119129703,0.3841671689772955,26.084718942642212,2.103734254837036,68.89621591567993,2.1403732299804688,636.51708984375,8671.61328125,1.0,0.7984962406015037,0.0,0.870995670995671,0.0,0.715927750410509
Indian Pines -> Local,HybridSN,0.01,51,0.6240707253365482,0.3504118947156922,0.413195999402896,0.29374190686654067,0.38396624472573837,0.4369815168363263,0.33180981745104837,0.0335543500100462,25.629462003707886,2.7968966960906982,40.55699944496155,2.798588514328003,544.369140625,8689.18359375,0.0,0.02756892230576441,0.7748917748917749,0.7272727272727273,0.46469622331691296,0.5561029009304871
Indian Pines -> Local,SpectralFormer-inspired,0.01,51,0.6240707253365482,0.3373518183644766,0.3812420287919381,0.30770425120455586,0.48282097649186256,0.506207175898646,0.46951628912249177,0.14546915812738598,8.546491384506226,0.7531158924102783,25.47762680053711,0.7521495819091797,109.8671875,8689.18359375,0.042606516290726815,0.23358395989974937,0.6216450216450217,0.6112554112554113,0.4794745484400657,0.6737821565407772
Indian Pines -> Local,ViT,0.01,51,0.6240707253365482,0.2320675105485232,0.3333333333333333,0.12557077625570776,0.7158931082981715,0.7398152294704019,0.7372129276550963,0.48382559774964834,47.484086751937866,2.116975784301758,70.97573685646057,2.114241361618042,636.51708984375,8689.18359375,0.0,0.5904761904761905,1.0,0.8796536796536797,0.0,0.7493158182813355
Indian Pines -> Local,HybridSN,0.05,42,0.8087201125175809,0.9491661643560377,0.9569301170027122,0.9554436655283801,0.8671890697207153,0.883926989190147,0.8767876262041021,-0.08197709463532243,141.45255398750305,2.8121073246002197,139.6311047077179,2.8446295261383057,544.369140625,8834.1171875,0.8957393483709273,0.7553884711779448,0.9991341991341991,0.9757575757575757,0.9759168035030104,0.9206349206349206
Indian Pines -> Local,SpectralFormer-inspired,0.05,42,0.8087201125175809,0.7805907172995781,0.7959084405545385,0.7877914353038801,0.8257986738999398,0.8379761664698143,0.8337843426726063,0.0452079566003617,32.53783464431763,0.7626802921295166,29.008013010025024,0.7524232864379883,109.8671875,8834.1171875,0.7082706766917293,0.7443609022556391,0.8874458874458875,0.9047619047619048,0.7920087575259989,0.8648056923918993
Indian Pines -> Local,ViT,0.05,42,0.8087201125175809,0.36970062286517985,0.45831052727604454,0.3231562729362313,0.7970665059272655,0.8170330039658533,0.8082284041365714,0.4273658830620856,77.70768713951111,2.1140098571777344,84.99415564537048,2.1268506050109863,636.51708984375,8834.1171875,0.0,0.6526315789473685,1.0,0.9238095238095239,0.3749315818281336,0.8746579091406678
Indian Pines -> Local,HybridSN,0.05,43,0.8219811131203536,0.7522603978300181,0.7872708591401877,0.7436705877316753,0.8862768736186458,0.9027345444768313,0.899122141793797,0.13401647578862774,145.97653341293335,2.8350954055786133,140.12850832939148,2.8143110275268555,544.369140625,8837.38671875,0.44862155388471175,0.7834586466165413,0.9619047619047619,0.9948051948051948,0.9512862616310892,0.9299397920087575
Indian Pines -> Local,SpectralFormer-inspired,0.05,43,0.8219811131203536,0.711472774763914,0.7381464807962086,0.7110892694743214,0.8223829616234679,0.8354164757068568,0.8294978571023898,0.1109101868595539,30.106104373931885,0.7488131523132324,32.61920714378357,0.7682178020477295,109.8671875,8837.38671875,0.5278195488721804,0.7543859649122807,0.8831168831168831,0.9116883116883117,0.8035030103995622,0.8401751505199782
Indian Pines -> Local,ViT,0.05,43,0.8219811131203536,0.3707052441229656,0.45922276956759717,0.3242493491884732,0.8400642957604983,0.8503741066354497,0.8504050760544869,0.4693590516375327,57.36431956291199,2.1102564334869385,74.99915409088135,2.1239547729492188,636.51708984375,8837.38671875,0.0,0.8456140350877193,1.0,0.9255411255411256,0.37766830870279144,0.7799671592775042
Indian Pines -> Local,HybridSN,0.05,44,0.8300180831826401,0.7259393208760297,0.7641648530940727,0.7115248485517078,0.8420735382760699,0.8657301561112813,0.8604209289549553,0.11613421740004015,144.49802088737488,2.780334234237671,139.53141236305237,2.807337999343872,544.369140625,8837.38671875,0.3949874686716792,0.681203007518797,0.9549783549783549,0.9948051948051948,0.9425287356321839,0.9211822660098522
